seed,network,n_outskirts,osm_inner_km,osm_outer_km,osm_cache_dir,fleet_size,capacity,service_end_time,placement,intensity,base_rate,structural_zero_prob,announce_lead_min,arrival_buffer_min,dispatcher,n_regions,rebalance_interval_min,forecast_lookahead_min,collect_to,scorer_path,scorer_mode,scorer_top_k,scorer_filter_logit_threshold,assignment_rate,n_assigned,n_requests,mean_wall_ms,median_wall_ms,p95_wall_ms,max_wall_ms,total_wall_s,n_active,mean_route_length,total_deployment_min,runtime_s
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9487179487179487,259,273,1.4676318786212759,0.9921250166371465,3.9830500027164284,10.840000002644956,0.4006635028636083,120,4.316666666666666,156710.85398567637,0.40517758298665285
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.8827838827838828,241,273,1.4031348978561577,1.3245829613879323,2.9940171865746366,3.612500033341348,0.3830558271147311,96,4.016666666666667,155265.97005974417,0.38767266704235226
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.8864468864468864,242,273,0.6814016649267558,0.42695796582847834,1.8998168176040051,3.8872089935466647,0.18602265452500433,100,4.033333333333333,155258.8461733572,0.191332041984424
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.8168498168498168,223,273,0.6701633323072678,0.3617920447140932,2.419508039020001,3.17199993878603,0.1829545897198841,120,3.716666666666667,156266.45966506566,0.18808195798192173
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.6830357142857143,306,448,10.138063699611978,10.630562028381974,15.86409381707199,25.014584069140255,4.541852537426166,120,5.1,157052.3091594929,4.54679529205896
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.6830357142857143,306,448,6.177454422088756,1.410270982887596,16.803357866592705,17.72233296651393,2.7674995810957626,120,5.1,157163.959091499,2.7734684590250254
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.7790178571428571,349,448,3.0548633424457097,2.5302079739049077,6.657368835294619,7.22833292093128,1.368578777415678,115,5.816666666666666,156621.8398100203,1.374187915935181
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.7522321428571429,337,448,1.765464297152773,0.7440210320055485,7.730878971051425,8.135208045132458,0.7909280051244423,116,5.616666666666666,156375.27201920084,0.7984606669051573
23,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.6160714285714286,276,448,1.359670205472087,0.5413129692897201,4.684604349313304,5.495625082403421,0.609132252051495,120,4.6,156164.56054208233,0.614932999946177
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.944954128440367,103,109,3.126458274499607,2.9835409950464964,4.991908255033195,5.219666054472327,0.3407839519204572,57,0.8583333333333333,301139.0990539051,0.3445866670226678
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.944954128440367,103,109,2.064621204151473,1.931666978634894,2.7768248226493597,5.0455828895792365,0.22504371125251055,58,0.8583333333333333,301218.1550905249,0.2293977920198813
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.944954128440367,103,109,0.8466372345446036,0.7399159949272871,1.719242171384394,1.9878750899806619,0.0922834585653618,53,0.8583333333333333,301387.9758450573,0.10041075001936406
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.944954128440367,103,109,0.7435340058366093,0.6246670382097363,1.3576413737609982,1.868083025328815,0.08104520663619041,58,0.8583333333333333,301574.5312928932,0.0896974999923259
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.944954128440367,103,109,0.5597889160634865,0.48116594552993774,0.9069833904504776,1.694333041086793,0.06101699185092002,75,0.8583333333333333,302635.7480898374,0.07030908297747374
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9523809523809523,260,273,6.430719277204011,6.429667002521455,10.41987515054643,10.780790937133133,1.755586362676695,120,2.1666666666666665,305550.30117011245,1.7602129579754546
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9523809523809523,260,273,2.2034929777860586,1.8749579321593046,3.3673420082777676,9.946041973307729,0.601553582935594,124,2.1666666666666665,305720.7326420007,0.6065005830023438
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9523809523809523,260,273,1.5964416851845635,1.537624979391694,3.3228827640414234,4.183041979558766,0.43582858005538583,108,2.1666666666666665,304970.3156171484,0.44195100001525134
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9523809523809523,260,273,0.7937461936900958,0.6872499361634254,1.6048165503889271,4.072917043231428,0.21669271087739617,115,2.1666666666666665,305055.85998315463,0.22332770808134228
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9523809523809523,260,273,0.5404398910489766,0.4701669095084071,0.8524500299245108,2.8818330029025674,0.1475400902563706,176,2.1666666666666665,308522.1364814708,0.16232150001451373
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9665178571428571,433,448,11.967817632466904,11.78360404446721,20.866782969096676,34.49266706593335,5.361582299345173,174,3.6083333333333334,309414.89532406675,5.366933749988675
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9665178571428571,433,448,2.462878337350308,1.9668954773806036,4.047393746441228,19.051834009587765,1.103369495132938,185,3.6083333333333334,310185.74490957736,1.1088745000306517
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9665178571428571,433,448,3.3760850339084363,2.789666526950896,8.055437623988837,9.081374970264733,1.5124860951909795,159,3.6083333333333334,308286.1650635016,1.5198466670699418
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9665178571428571,433,448,0.9595143216886625,0.7013330468907952,2.2170714859385043,8.83366703055799,0.42986241611652076,174,3.6083333333333334,308787.81314189296,0.43728691700380296
23,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9486607142857143,425,448,0.7427662673892753,0.5153130041435361,2.630435209721327,5.936749977990985,0.3327592877903953,231,3.5416666666666665,310975.75205095555,0.34006916696671396
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,1.2094671105695587,1.1521875276230276,2.229785366216674,2.447957987897098,0.07498696085531265,27,1.9333333333333333,76114.20129377567,0.08014058391563594
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,0.7037681061774492,0.6095835124142468,1.0999312391504643,2.1537920692935586,0.04363362258300185,28,1.9333333333333333,76165.28228005933,0.04778449994046241
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,0.2759570282162918,0.24260400095954537,0.5493951786775141,0.9536249563097954,0.017109335749410093,28,1.9333333333333333,76059.32545445027,0.02065054210834205
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,0.24329295058945014,0.21233304869383574,0.44030836434103543,0.6214590976014733,0.015084162936545908,30,1.9333333333333333,76140.31279647877,0.019182541989721358
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9032258064516129,56,62,0.20911020504671238,0.19987497944384813,0.29520769603550423,0.4045000532642007,0.012964832712896168,41,1.8666666666666667,76371.94995035666,0.016786959022283554
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.6621621621621622,147,222,4.362818701633227,4.83839598018676,6.7884250020142645,6.996916956268251,0.9685457517625764,60,4.9,78440.18513829076,0.9724642920773476
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.7117117117117117,158,222,3.1294707273896614,1.0115830227732658,9.021304443012923,9.889875072985888,0.6947425014805049,60,5.266666666666667,78405.33216270688,0.7003140409942716
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.7657657657657657,170,222,1.427101562332429,1.203541993163526,3.2087541359942406,3.5854169400408864,0.31681654683779925,60,5.666666666666667,78167.64457296593,0.32117016601841897
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.7522522522522522,167,222,0.8069217668611322,0.4407289670780301,2.7095006953459224,3.1967919785529375,0.17913663224317133,60,5.566666666666666,78128.99693587467,0.18401054106652737
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.6801801801801802,151,222,0.7803081319801644,0.412416469771415,2.592791768256575,2.793750027194619,0.1732284052995965,60,5.033333333333333,78019.44204091506,0.17786250007338822
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.4935064935064935,190,385,8.729210683725194,11.038416065275669,11.977508058771491,12.235207948833704,3.3607461132341996,60,6.333333333333333,78602.34151781829,3.365314874914475
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.4675324675324675,180,385,6.211276301303758,9.796208003535867,11.015191581100225,11.94808294530958,2.3913413760019466,60,6.0,78473.18982641777,2.396636917022988
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.548051948051948,211,385,2.3619692824031047,1.815000083297491,4.60374103859067,5.144665949046612,0.9093581737251952,60,7.033333333333333,78586.05346023469,0.9144560410641134
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.5402597402597402,208,385,1.7590043156153776,1.3197079533711076,4.309941758401692,4.546583048067987,0.6772166615119204,60,6.933333333333334,78534.28330947003,0.6835846659960225
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.5116883116883116,197,385,1.6364718457780683,1.128832926042378,3.774857940152287,4.367541987448931,0.6300416606245562,60,6.566666666666666,78254.23959499637,0.6349768330110237
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,1.4703272702923464,1.3718329719267786,2.44319406338036,2.71612498909235,0.09116029075812548,27,0.9666666666666667,150496.0948406238,0.09458829101640731
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,1.106481783227214,1.0409790556877851,1.537249411921948,2.4355000350624323,0.06860187056008726,28,0.9666666666666667,150547.17582690745,0.0725559591082856
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,0.34089113074925637,0.3177500329911709,0.6162440986372528,0.9680000366643071,0.021135250106453896,28,0.9666666666666667,150669.8636800865,0.025172417052090168
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,0.3438547813153315,0.3134789876639843,0.5623646196909248,0.7683329749852419,0.021318996441550553,31,0.9666666666666667,150719.6362900931,0.025666250032372773
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9354838709677419,58,62,0.2705550737558834,0.2657290315255523,0.34258366213180125,0.3820420242846012,0.01677441457286477,43,0.9666666666666667,151182.60396414853,0.021087249973788857
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9234234234234234,205,222,4.875934070819435,5.065082979854196,8.64779339171946,9.409749996848404,1.0824573637219146,83,3.4166666666666665,154442.26204698344,1.086431665928103
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9234234234234234,205,222,1.636920973494951,1.1020624660886824,5.973506206646559,9.97029198333621,0.3633964561158791,86,3.4166666666666665,154465.54675080028,0.3679590829415247
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9234234234234234,205,222,1.5034718808155876,1.3912295107729733,3.1107103743124753,3.3963749883696437,0.33377075754106045,74,3.4166666666666665,153494.4812941764,0.3382943330798298
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9144144144144144,203,222,0.5771694248668044,0.38604147266596556,1.6506958520039914,2.817999920807779,0.12813161232043058,82,3.3833333333333333,153840.67941007987,0.13321274996269494
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.8738738738738738,194,222,0.44619422332543107,0.33572898246347904,1.2458311859518283,1.9948749104514718,0.0990551175782457,111,3.2333333333333334,154934.88743106904,0.10403537505771965
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.922077922077922,355,385,10.711014480027673,10.632583987899125,19.240391557104875,20.42925008572638,4.123740574810654,120,5.916666666666667,157156.3183825013,4.12831208400894
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.8675324675324675,334,385,3.6428548797795717,1.3996249763295054,17.96181639656424,18.40508298482746,1.4024991287151352,120,5.566666666666666,156942.7063572826,1.407599875004962
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9168831168831169,353,385,2.7104306285717077,2.265874994918704,6.014925148338077,6.8666249280795455,1.0435157920001075,107,5.883333333333334,156083.51782395624,1.0482660830020905
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9142857142857143,352,385,0.9877215320994328,0.5873750196769834,2.617358020506795,7.0940000005066395,0.3802727898582816,109,5.866666666666666,156071.9845734456,0.3855566249694675
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.7506493506493507,289,385,1.0584041276680571,0.41550002060830593,4.0322247426956865,4.7221670392900705,0.407485589152202,120,4.816666666666666,155718.708091729,0.4128175410442054
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,2.0695706123426074,1.944020506925881,3.0860353377647693,3.3492500660941005,0.12831337796524167,27,0.48333333333333334,299259.88193432003,0.1317764170235023
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,1.9675678603591458,1.9358335412107408,2.402602788060903,3.077290952205658,0.12198920734226704,28,0.48333333333333334,299310.9629206037,0.12592958298046142
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,0.48297719143691564,0.4696875112131238,0.7666127639822661,1.1161660077050328,0.02994458586908877,30,0.48333333333333334,299954.2420042833,0.035919542075134814
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,0.5512842514191664,0.5353540182113647,0.8240329741965978,0.9817499667406082,0.03417962358798832,32,0.48333333333333334,300034.0917796228,0.040482375072315335
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9354838709677419,58,62,0.39602356076601053,0.394708476960659,0.5072847474366426,0.5453750491142273,0.024553460767492652,43,0.48333333333333334,300535.4082783416,0.030779249966144562
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9234234234234234,205,222,5.485882172948337,5.686999997124076,9.239963052095845,10.177333024330437,1.2178658423945308,83,1.7083333333333333,303237.3260649757,1.2217874580528587
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9234234234234234,205,222,2.513703845571391,2.024104062002152,6.778093730099494,10.64883393701166,0.5580422537168488,86,1.7083333333333333,303260.61076879257,0.5627995829563588
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9234234234234234,205,222,1.6719857561150313,1.6001249896362424,3.3331757062114775,3.6471670027822256,0.37118083785753697,72,1.7083333333333333,302477.5296747169,0.3776816250756383
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9234234234234234,205,222,0.7956360245484289,0.6719169905409217,1.9072812399826937,3.2795839942991734,0.1766311974497512,83,1.7083333333333333,302943.67958706844,0.18346316704992205
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9234234234234234,205,222,0.5250726690146703,0.43718755478039384,1.3181006186641708,2.2451250115409493,0.1165661325212568,136,1.7083333333333333,305665.3856102634,0.12331508402712643
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9428571428571428,363,385,11.349628464766331,10.863333009183407,20.131132821552455,20.954458974301815,4.369606958935037,129,3.025,306459.5776900268,4.374343583011068
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9428571428571428,363,385,2.9607796346067223,2.1510840160772204,7.122941478155533,19.98933299910277,1.139900159323588,137,3.025,306616.78360836924,1.1449271659366786
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,,rank,3,-2.0,0.9428571428571428,363,385,2.9118644034296466,2.481832983903587,6.332974997349083,7.877958007156849,1.121067795320414,109,3.025,304752.44198846736,1.1267761670751497
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9428571428571428,363,385,1.0413724040104584,0.7614589994773269,2.530283248052001,6.609292002394795,0.4009283755440265,116,3.025,304953.7411764642,0.40758020896464586
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,stacked,5,-4.0,0.9428571428571428,363,385,0.5741921301882762,0.48991700168699026,1.3401165837421956,3.158707986585796,0.22106397012248635,209,3.025,308693.2342842312,0.22728833404835314
